id,Latitude,Longitude
SNU,22.492192,-79.943611
,21.509453,-77.020375
,21.642525,-82.955114
,21.969969,-79.442692
C02,42.6149167,-88.3895833
VRA,23.034445,-81.435278
VTU,20.987642,-76.9358
CYB,19.686981,-79.882789
GCM,19.292778,-81.35775
,24.287664,-77.684614
ASD,24.698283,-77.795611
MHH,26.511406,-77.083472
SAQ,25.053814,-78.048997
AXP,22.441828,-73.970858
,26.004639,-77.395483
TCB,26.745336,-77.391269
CCZ,25.417108,-77.88085
,25.738331,-77.840114
BIM,25.699881,-79.264656
DKB,41.9338342,-88.7056864
GGT,23.562631,-75.877958
,23.466667,-75.78167
ELH,25.474861,-76.683489
GHB,25.284706,-76.331011
,24.594258,-76.820214
RSD,24.8917,-76.177739
,24.169083,-76.439056
FPO,26.558686,-78.695553
IGA,20.975,-73.666862
LGI,23.179014,-75.093597
SML,23.581444,-75.270475
MYG,22.379528,-73.0135
NAS,25.038958,-77.466231
,22.181803,-75.729456
,23.684378,-74.836186
ZSA,24.063275,-74.523967
BZE,17.539144,-88.308203
AIT,-18.830922,-159.764233
RAR,-21.202739,-159.805556
NAN,-17.755392,177.443378
SUV,-18.043267,178.559228
TBU,-21.241214,-175.149644
VAV,-18.585336,-173.961717
TRW,1.381636,173.147036
TBF,-1.224469,174.775614
MTL,-32.7033,151.488
WLS,-13.238281,-176.199228
APW,-13.829969,-172.008336
PPG,-14.331,-170.7105
RUR,-22.434069,-151.360614
TUB,-23.365353,-149.524072
AAA,-17.352606,-145.509956
,-15.819928,-140.88715
TIH,-15.119617,-148.230697
REA,-18.465861,-136.439706
FAV,-16.05415,-145.656994
XMH,-14.436764,-146.070056
GMR,-23.079861,-134.890333
KKR,-15.663333,-146.884769
MKP,-16.583919,-143.658369
PKP,-14.809458,-138.812811
TKP,-14.709544,-145.245814
AXR,-15.248289,-146.616708
MVT,-14.868055,-148.717225
TKX,-14.455781,-145.024542
NHV,-8.795603,-140.228789
LAF,40.4123056,-86.9368889
BOB,-16.444378,-151.751286
RGI,-14.954283,-147.6608
HUH,-16.687242,-151.021667
MOZ,-17.489972,-149.761869
HOI,-18.074814,-140.945886
MAU,-16.426486,-152.243669
RFP,-16.722861,-151.465856
VLI,-17.699325,168.319794
KNQ,-21.053428,164.837806
KOC,-20.546314,164.255625
LIF,-20.7748,167.239864
GEA,-22.258278,166.472806
MEE,-21.481678,168.037508
TOU,-20.790028,165.259486
UVE,-20.640556,166.572778
NOU,-22.014553,166.212972
AKL,-37.008056,174.791667
TUO,-38.739723,176.084444
AMZ,-37.029722,174.973333
CHC,-43.489358,172.532225
CHT,-43.81,-176.457222
DUD,-45.928055,170.198333
GIS,-38.663333,177.978333
MON,-43.906666,170.128333
HKK,-42.713611,170.985278
HLZ,-37.866661,175.332056
,-39.646667,176.766944
KKE,-35.262779,173.911944
KAT,-35.07,173.285278
ALR,-45.211666,169.373333
GTN,-43.764999,170.133333
TEU,-45.533056,167.65
MRO,-40.973333,175.633611
NPL,-39.008611,174.179167
NSN,-41.298333,173.221111
IVC,-46.412408,168.312992
,-40.206039,175.387808
OAM,-44.97,171.081667
PMR,-40.320556,175.616944
PPQ,-40.904722,174.989167
ZQN,-45.021111,168.739167
ROT,-38.109167,176.317222
,-39.446389,175.658333
,-89.999997,0
TRG,-37.671944,176.19611
TIU,-44.302778,171.225278
,-44.235,170.118333
BHE,-41.518333,173.870278
,-77.867358,167.056572
WKA,-44.722222,169.245556
,-43.551111,172.552778
WHK,-37.920556,176.914167
WLG,-41.327221,174.805278
,-39.006944,177.406667
,-36.787777,174.630278
WRE,-35.768333,174.365
WSZ,-41.738056,171.580833
WAG,-39.962222,175.025278
HEA,34.210017,62.2283
JAA,34.399842,70.498625
KBL,34.565853,69.212328
KDH,31.505756,65.847822
MMZ,35.930789,64.760917
MZR,36.706914,67.209678
,33.391331,62.260975
,36.750783,65.913164
UND,36.665111,68.910833
BAH,26.270834,50.63361
,25.918362,50.590557
AHB,18.240367,42.656625
HOF,25.285306,49.485189
ABT,20.296139,41.634277
BHH,19.98435,42.620881
,25.911281,49.591231
DMM,26.471161,49.79789
DHA,26.265417,50.152027
GIZ,16.901111,42.585833
ELQ,26.302822,43.773911
URY,31.411942,37.279469
HAS,27.437917,41.686292
,27.039028,49.405083
,21.3481,39.173033
JED,21.679564,39.156536
HBT,27.900917,45.528194
MED,24.553422,39.705061
EAM,17.611436,44.419169
AQI,28.335192,46.125069
,25.174547,47.488431
,24.710333,44.964527
,24.107339,41.036047
,22.702608,39.069842
RAH,29.626419,43.490614
RUH,24.95764,46.698776
,28.079584,48.610973
RAE,30.906589,41.138217
,26.723108,50.030814
SHW,17.466875,47.121431
DGE,-32.5625,149.611
SLF,20.464744,45.619644
TUU,28.365417,36.618889
TIF,21.483418,40.544334
,25.212986,46.640978
,27.867844,48.76915
TUI,31.692683,38.7312
OXD,39.5022607,-84.7843814
EJH,26.198553,36.476381
YNB,24.144244,38.06335
ABD,30.371111,48.228333
,32.434444,48.39764
,30.74445,49.677183
,30.337567,50.827964
QMJ,32.002372,49.270364
,30.835167,49.534916
MRX,30.556192,49.151879
AWZ,31.337431,48.76195
,25.875742,55.032994
BUZ,28.944811,50.834637
,27.212678,54.318592
,27.481425,52.615483
KIH,26.526156,53.980211
BDH,26.532,54.824847
,29.260278,50.323889
,25.908869,54.5394
,26.8103,53.356289
KSH,34.345853,47.158128
SDG,35.245856,47.009247
,32.928889,51.561111
,32.567039,51.691594
,33.895333,51.577044
,32.750836,51.861267
,32.621108,51.697017
RAS,37.325314,49.605817
MIE,40.2424722,-85.39575
,34.138147,49.847292
,35.952097,50.450778
,34.98395,50.806219
,35.702983,51.475131
,35.416111,51.152222
,35.644806,51.380695
THR,35.689167,51.313416
,36.240061,50.047153
,35.776286,50.881014
BND,27.218317,56.37785
,28.726925,57.670269
KER,30.274444,56.951111
,27.158251,56.172461
,26.754639,55.902353
,29.550933,55.672708
XBJ,32.898056,59.266111
,36.501178,61.064903
,36.425094,55.104833
WSY,-20.276,148.755
,33.66775,56.892675
,37.383272,55.452008
RZR,36.909908,50.679589
RAF,-31.282072,-61.501594
,28.891756,53.723339
,28.586675,53.579144
,27.372744,53.188794
SYZ,29.539242,52.589786
,38.427453,44.973575
QSA,41.5209,2.10508
TBZ,38.133889,46.235
,36.77365,48.359422
AZD,31.904908,54.276503
,31.098333,61.543889
ZBR,25.44335,60.382114
ZAH,29.475686,60.906189
,27.236117,60.720039
,27.419261,62.315789
AMM,31.722556,35.993214
ADJ,31.972703,35.991569
AQJ,29.611619,35.018067
,32.160747,37.149383
,31.864722,35.219167
OMF,32.356353,36.259181
KWI,29.226567,47.968928
BEY,33.820931,35.488389
,34.589333,36.011322
AUH,24.432972,54.651138
AZI,24.428333,54.458084
,24.073981,52.463644
,24.187428,52.614
MVA,65.6558,-16.9181
,24.248249,54.547722
,24.780528,52.559944
,25.146219,52.873711
,24.861542,53.077833
DXB,25.252778,55.364444
FJR,25.112225,56.323964
RKT,25.613483,55.938817
SHJ,25.328575,55.51715
KHS,26.170986,56.240569
MSH,20.675434,58.890467
MCT,23.593278,58.284444
SLL,17.038719,54.091297
TTH,17.666,54.024612
,32.056108,72.9484
,-17.917,25.817
XYD,46,5
LYP,31.365014,72.994842
GWD,25.233308,62.329494
GIL,35.918786,74.333644
,28.284167,68.449711
KHI,24.906547,67.160797
LHE,31.521564,74.403594
,31.494794,74.346239
,33.050086,73.638381
MFG,34.339022,73.508639
,32.563089,71.570681
MJD,27.335156,68.143053
,24.893564,66.938753
MUX,30.203222,71.419111
WNS,26.219442,68.390053
,30.741025,73.357736
PJG,26.954547,64.132517
PSI,25.290487,63.345083
PEW,33.993911,71.514581
,33.560153,73.033217
UET,30.251369,66.937764
RYK,28.3839,70.279572
ISB,33.616653,73.099233
,34.081112,71.972583
RAZ,33.849658,73.798147
1RL,48.9797222,-123.0788889
SKZ,27.721989,68.791683
SDT,34.813556,72.352814
SUL,28.645142,69.176917
BDN,24.841519,68.838408
,32.304664,69.570433
PZH,31.358381,69.463606
BSR,30.549069,47.662142
ALP,36.180675,37.224358
DAM,33.410636,36.514267
DEZ,35.285374,40.175961
LTK,35.401094,35.948681
PMS,34.557361,38.316889
DOH,25.261125,51.565056
CIS,-2.768122,-171.710394
ROP,14.174308,145.242536
SPN,15.119003,145.729356
UAM,13.583953,144.930025
GUM,13.48345,144.795983
TIQ,14.999203,145.61935
NSO,-32.0372,150.832
MAJ,7.064758,171.272022
,9.396886,167.470869
KWA,8.720122,167.731661
CXI,1.986161,-157.349778
MDY,28.201725,-177.380636
TKK,7.461869,151.843006
PNI,6.9851,158.208989
ROR,7.367303,134.544278
KSA,5.356975,162.958386
YAP,9.498911,138.082497
KNH,24.427892,118.359197
PIF,22.672367,120.461728
,24.855136,121.237636
TTT,22.754986,121.101681
GNI,22.673853,121.466481
KHH,22.577094,120.350006
CYI,23.461779,120.39283
KYD,22.028842,121.533642
RMQ,24.264668,120.62058
CES,-32.7875,151.342
TNN,22.950361,120.205778
,24.818033,120.939394
MZG,23.568669,119.628311
,22.793117,121.181975
,22.700239,120.482
TSA,25.069722,121.5525
TPE,25.077731,121.232822
WOT,23.370833,119.494444
HUN,24.023725,121.616906
NRT,35.764722,140.386389
MMJ,36.166758,137.922669
IBR,36.181083,140.415444
,24.289697,153.979119
IWO,24.784,141.322722
SHM,33.662222,135.364444
,34.590836,133.933225
OBO,42.733333,143.217222
CTS,42.7752,141.692283
HKD,41.77,140.821944
SPK,42.794475,141.666447
MMB,43.880606,144.164053
SHB,43.5775,144.96
,42.890544,143.158475
WKJ,45.404167,141.800833
IKI,33.749027,129.785417
UBJ,33.93,131.278611
TSJ,34.284889,129.33055
MBE,44.303914,143.404028
AKJ,43.670833,142.4475
OIR,42.071667,139.432911
RIS,45.242006,141.186431
,33.883083,130.653
KUM,30.385569,130.659017
FUJ,32.666269,128.832808
FUK,33.585942,130.450686
TNE,30.605067,130.991231
KOJ,31.803397,130.719408
KMI,31.877222,131.448611
,32.083611,131.451389
OIT,33.479444,131.737222
KKJ,33.845942,131.034689
KMJ,32.837319,130.85505
NGS,32.916944,129.913611
,31.367608,130.845456
,33.685,131.040278
ASJ,28.430633,129.712542
,27.425522,128.700903
TKN,27.836381,128.881253
,36.142847,136.223922
,35.394078,136.869667
,34.750239,137.703083
KMQ,36.394611,136.406544
OKI,36.181125,133.324844
TOY,36.648333,137.1875
,34.812778,138.298056
HIJ,34.436111,132.919444
OKJ,34.756944,133.855278
IZO,35.413611,132.89
,34.034667,131.549194
YGJ,35.492222,133.236389
,34.14386,132.23575
KCZ,33.546111,133.669444
MYJ,33.827222,132.699722
ITM,34.785528,135.438222
TTJ,35.530069,134.166553
TKS,34.132808,134.606639
TAK,34.214167,134.015556
,34.596311,135.602944
,34.045322,131.052144
AOJ,40.734722,140.690833
GAJ,38.411894,140.371331
,38.060181,138.413928
,40.556447,141.466325
HNA,39.428611,141.135278
AXT,39.615556,140.218611
MSJ,40.703222,141.368364
SDJ,38.139722,140.916944
,38.404919,141.219572
LKS,50.1929,14.1532
,35.454611,139.450167
,34.987053,139.829208
HAC,33.115,139.785833
,35.841944,139.410556
,35.398272,139.909936
,35.798944,140.011111
OIM,34.782033,139.360306
,35.513769,139.393675
HND,35.552258,139.779694
OKO,35.748492,139.348483
KWJ,35.126389,126.808889
,35.878436,127.11955
RSU,34.842328,127.61685
SHO,38.142614,128.598556
KAG,37.753561,128.943625
MQB,40.5200833,-90.6523889
CJU,33.511306,126.493028
,35.141175,128.695792
PUS,35.179528,128.938222
,-17.5453,128.307
USN,35.593494,129.351722
,36.962214,127.031072
SSN,37.445833,127.113889
OSN,37.090617,127.029594
GMP,37.558311,126.790586
,37.239406,127.007053
KPO,35.987858,129.420486
TAE,35.894108,128.658856
YEC,36.631933,128.35485
OKA,26.195814,127.645869
,26.728775,127.761775
DNA,26.355612,127.767633
ISG,24.344525,124.186983
UEO,26.363506,126.713806
MMD,25.846533,131.263494
MMY,24.782833,125.295111
KTD,25.944722,131.326944
SHI,24.826667,125.144722
,24.653889,124.675278
RNJ,27.043964,128.401517
,26.274275,127.756494
OGN,24.466944,122.977778
MNL,14.508647,121.019581
MYP,37.6194,61.8967
CBO,7.165242,124.209619
CGY,8.415619,124.611219
PAG,7.827197,123.458294
,6.058003,125.096033
,-3.070875,39.21943056
ZAM,6.922419,122.059633
BAG,16.375103,120.619636
,14.129167,122.980181
,14.986527,120.4925
,16.034786,120.241106
,12.361517,121.046639
,13.955017,121.124925
,13.208092,120.60535
,17.555331,120.355797
,15.729836,121.500133
,-2.8,37.53333333
,-0.245167,36.8849
,55.7001,11.2549
,16.619194,121.252319
TAC,11.227628,125.027758
BCD,10.642511,122.929617
GEN,60.1939,11.1004
DGT,9.333714,123.300472
,11.924503,121.95405
,11.035544,125.741594
ILO,10.713044,122.545297
KLO,11.679431,122.376294
,10.307542,123.979439
AUW,44.9262845,-89.6270018
PPS,9.742119,118.758731
SJI,10.766044,121.933439
COC,-31.296944,-57.996631
GHU,-33.010278,-58.613056
,-34.545889,-60.930556
PRA,-31.794778,-60.480361
ROS,-32.903611,-60.785
SFN,-31.711666,-60.811668
AEP,-34.559175,-58.415606
COR,-31.323619,-64.207953
,-30.345278,-66.29361
,-34.453189,-58.589644
,-34.56065,-58.789564
LPG,-34.972222,-57.894694
,-34.676317,-58.642756
,-34.609939,-58.612592
,-37.444692,-70.222469
,-39.000672,-67.620514
MDZ,-32.831717,-68.792856
LGS,-35.493597,-69.574267
AFA,-34.588314,-68.403854
CTC,-28.593214,-65.750925
SDE,-27.765617,-64.310122
,-28.03775,-67.580314
IRJ,-29.381636,-66.795839
,-29.223888,-67.438889
TUC,-26.840861,-65.104944
UAQ,-31.571472,-68.418194
RCU,-33.085128,-64.261314
VDR,-31.945183,-65.146283
,-34.135444,-63.36225
,-32.683639,-62.157792
,-33.725144,-65.378086
LUQ,-33.273192,-66.356422
CNQ,-27.445503,-58.761864
RES,-27.449986,-59.056125
FMA,-26.212722,-58.228111
IGR,-25.737281,-54.473444
AOL,-29.689425,-57.152078
,-30.271922,-57.640231
PSS,-27.385839,-55.970728
,-26.756519,-60.493103
SLA,-24.855978,-65.486169
JUJ,-24.392778,-65.097778
ORA,-23.152779,-64.32917
,-22.150556,-65.5775
C47,43.5603136,-89.4828607
,-26.397499,-54.574722
,-29.099472,-59.250583
,-27.518156,-55.124156
,-29.210278,-59.68
,-29.770555,-57.978889
EHL,-41.943189,-71.532289
CRD,-45.785347,-67.465508
EQS,-42.90795,-71.139472
REL,-43.2105,-65.270319
VDM,-40.869222,-63.000389
PMY,-42.759161,-65.102725
,-64.238335,-56.630833
PUD,-47.735292,-65.904097
RGA,-53.777667,-67.749389
RGL,-51.608875,-69.312636
USH,-54.843278,-68.29575
ULA,-49.306775,-67.802589
PMQ,-46.537911,-70.978689
RZA,-50.01655,-68.579197
BHI,-38.724967,-62.169317
,-37.446111,-61.889297
,-36.890039,-60.216619
,-35.696183,-63.758286
,-38.386911,-60.329711
,-36.186594,-61.076367
IWD,46.5274747,-90.1313967
MDQ,-37.934167,-57.573333
NQN,-38.949,-68.155711
MCD,45.8649344,-84.637344
,-35.844592,-61.857553
RSA,-36.588322,-64.275694
BRC,-41.151172,-71.157542
TDL,-37.237392,-59.227922
VLG,-37.235408,-57.029239
,-38.939683,-69.264642
CPC,-40.075383,-71.137294
CDJ,-8.348347,-49.301528
,-22.875083,-43.384708
,2.077511,-50.858236
AQA,-21.812,-48.133028
AJU,-10.984,-37.070333
,-22.638564,-50.455914
AFL,-9.866092,-56.106206
ARU,-21.141342,-50.424722
BEL,-1.37925,-48.476292
BGX,-31.390528,-54.112244
PLU,-19.851181,-43.950628
BFH,-25.405078,-49.232036
,-21.267167,-43.761056
BSB,-15.8711,-47.918625
BAU,-22.345042,-49.0538
BVB,2.846311,-60.690069
,-15.861344,-52.388894
CAC,-25.000339,-53.500764
,-9.333936,-54.965422
CNF,-19.63375,-43.968856
CGR,-20.468667,-54.6725
XAP,-27.134219,-52.656553
CLN,-7.320444,-47.458667
CCM,-28.725817,-49.424739
,-29.945944,-51.144367
CAW,-21.698333,-41.301669
CMG,-19.011931,-57.673053
CWB,-25.528475,-49.175775
CRQ,-17.652283,-39.253069
CXJ,-29.197064,-51.187536
CGB,-15.652931,-56.116719
CZS,-7.599906,-72.769489
PPB,-22.175056,-51.424639
MAO,-3.038611,-60.049721
,-6.233156,-57.776869
,-22.812872,-42.092633
IGU,-25.59615,-54.487206
FLN,-27.670489,-48.547181
FEN,-3.854928,-32.423336
,-20.278483,-49.187472
,-20.702817,-46.335264
FOR,-3.776283,-38.532556
GIG,-22.808903,-43.243647
,-10.786375,-65.284792
GYN,-16.632033,-49.220686
,-21.773683,-48.405078
GRU,-23.432075,-46.469511
,-22.791608,-45.204778
ATM,-3.253906,-52.253978
,-3.127256,-58.481186
,-4.242342,-56.000669
IOS,-14.815964,-39.033197
IPN,-19.470722,-42.487583
,-18.444661,-49.213361
IMP,-5.531292,-47.46005
,-1.414158,-48.460739
JDF,-21.7915,-43.386778
JPA,-7.148381,-34.950681
JOI,-26.224453,-48.797364
CPV,-7.269917,-35.896364
VCP,-23.0075,-47.134444
,-27.782142,-50.281486
LIP,-21.664039,-49.730519
LDB,-23.333625,-51.130072
LAZ,-13.262086,-43.408114
,-19.661611,-43.896403
MAB,-5.368589,-49.138025
,-0.889839,-52.60225
MGF,-23.476392,-52.016406
MOC,-16.706925,-43.8189
GRM,47.8383333,-90.3829444
,-3.146042,-59.9863
MCZ,-9.510808,-35.791678
MCP,0.050664,-51.072178
,-5.201919,-37.364347
,-23.509119,-46.637753
MNX,-5.811381,-61.278319
NVT,-26.879999,-48.65139
GEL,-28.281683,-54.169139
NAT,-5.911417,-35.247717
,3.855486,-51.796867
POA,-29.994428,-51.171428
,-2.893747,-41.731961
POO,-21.843014,-46.567917
PFB,-28.243989,-52.326558
PET,-31.718353,-52.327689
PNZ,-9.362411,-40.569097
PNB,-10.719417,-48.399736
PMG,-22.549639,-55.702614
PVH,-8.709294,-63.902281
NPZ,41.4539722,-87.0070833
RBR,-9.583,-67.4836
REC,-8.126794,-34.923039
RIG,-32.082617,-52.166542
SDU,-22.910461,-43.163133
RAO,-21.134167,-47.774189
STU,-22.93235,-43.719092
SJK,-23.228172,-45.862739
SLZ,-2.585361,-44.234139
CGH,-23.626692,-46.655375
SJP,-20.816567,-49.406511
SSZ,-23.925206,-46.2875
SSA,-12.910994,-38.331044
TMT,-1.4896,-56.396803
THE,-5.059942,-42.823478
TFF,-3.382944,-64.724056
,-8.155256,-70.783269
,-24.317775,-50.651592
,2.223472,-55.946056
TBT,-4.255669,-69.935828
TUR,-3.786008,-49.720267
,-0.148419,-66.985589
PAV,-9.400878,-38.250575
URG,-29.782178,-57.038189
UDI,-18.882844,-48.225594
,-20.777067,-51.564761
UBA,-19.765,-47.964778
VAG,-21.590067,-45.473342
BVH,-12.694375,-60.098269
VIX,-20.258056,-40.286389
,0.6075,-69.185837
QPS,-21.984561,-47.334764
ARI,-18.348531,-70.338742
BBA,-45.916058,-71.689475
,-33.5618,-70.6884
CCH,-46.583341,-71.687405
CJC,-22.498175,-68.903575
,-36.582497,-72.031367
PUQ,-53.002642,-70.854586
GXQ,-45.594211,-72.106133
IQQ,-20.535222,-70.181275
SCL,-33.392975,-70.785803
ANF,-23.444478,-70.4451
,-53.2537,-70.319228
,-43.189167,-71.851112
LSQ,-37.401731,-72.425444
,-54.931072,-67.626261
CCP,-36.77265,-73.063106
IPC,-27.164792,-109.421831
ZOS,-40.611208,-73.061042
,-28.596403,-70.755997
,-34.173694,-70.775694
,-62.190833,-58.986667
LSC,-29.916233,-71.199522
,-33.456278,-70.546667
ZCO,-38.766819,-72.637097
PMC,-41.438886,-73.093953
WCH,-42.932808,-72.699114
ZAL,-39.649956,-73.086111
ATF,-1.212067,-78.574636
,-1.706275,-79.378936
OCC,-0.462886,-76.986842
CUE,-2.889467,-78.984397
GPS,-0.453758,-90.265914
GYE,-2.157419,-79.883558
,-3.423214,-78.566994
,0.338419,-78.136422
,0.184203,-79.391956
,-1.704381,-79.552261
,-0.906833,-78.615756
,-4.378231,-79.941022
XMS,-2.299167,-78.12075
MCH,-3.268903,-79.961572
,-2.067014,-76.975742
MEC,-0.946078,-80.678808
,-2.851097,-79.803619
,-3.319667,-79.769165
PVO,-1.041647,-80.472206
,-0.9894,-79.465114
UIO,-0.141144,-78.488214
,-1.653433,-78.656142
,-3.435161,-79.977817
SNC,-2.204994,-80.988878
,-0.248222,-79.214447
,-2.261036,-79.680169
,-0.986767,-77.819447
TPC,-0.122956,-76.33775
TUA,0.809506,-77.708056
,37.812545,-107.662994
ASU,-25.23985,-57.519133
,-27.37065,-56.853944
,-23.44175,-57.427122
,-25.407853,-54.619417
,-22.044986,-60.621694
,-26.881467,-58.318036
AXM,4.452775,-75.766447
PUU,0.505228,-76.500836
,9.045542,-73.974931
BGA,7.1265,-73.184778
BOG,4.701594,-74.146947
BAQ,10.889589,-74.780819
BSC,6.202917,-77.394675
BUN,3.819628,-76.989767
CUC,7.927567,-72.511547
CTG,10.442381,-75.512961
CLO,3.543222,-76.381583
TCO,1.814417,-78.749228
CZU,9.332742,-75.285594
EJA,7.024331,-73.8068
FLA,1.589189,-75.564372
,4.276242,-74.796692
MXY,61.4370608,-142.9030737
GPI,2.570133,-77.8986
,4.812333,-74.064919
IBE,4.421608,-75.1333
IPI,0.861925,-77.671764
,7.811956,-76.716428
,11.232528,-72.490139
LET,-4.193549,-69.943163
EOH,6.219958,-75.590519
MGN,9.284739,-74.846092
MTR,8.823744,-75.825831
MVP,1.253664,-70.233878
MZL,5.029597,-75.464708
NVA,2.95015,-75.294
OCV,8.315061,-73.358331
OTU,7.010369,-74.715497
,12.221483,-71.984817
PCR,6.184717,-67.493164
PEI,4.812675,-75.739519
,1.857769,-76.085719
PPN,2.4544,-76.609319
PSO,1.396247,-77.291478
PVA,13.356944,-81.35833
,5.212556,-74.883647
MDE,6.164536,-75.423119
RCH,11.526222,-72.925958
SJE,2.579694,-72.639358
SMR,11.11965,-74.230647
ADZ,12.583594,-81.711192
SVI,2.152175,-74.76635
TME,6.451081,-71.760261
AUC,7.068881,-70.736925
UIB,5.690758,-76.641181
ULQ,4.088358,-76.235133
VUP,10.435042,-73.249506
VVC,4.167875,-73.613761
BJO,-22.773336,-64.312881
CBB,-17.421058,-66.177114
,-16.990019,-65.141533
CIJ,-11.040436,-68.782972
LPB,-16.513339,-68.192256
,-17.962589,-67.076236
POI,-19.543069,-65.723706
PSZ,-18.975281,-57.820586
,-13.762208,-65.435158
SRE,-19.007083,-65.288747
TJA,-21.555736,-64.701325
TDD,-14.818739,-64.918019
,-21.255231,-63.405611
VVI,-17.644756,-63.135364
BYC,-21.960925,-63.651669
PBM,5.452831,-55.187783
CAY,4.819808,-52.360447
,3.8976,-51.804083
,-5.256767,-79.442856
,-2.796128,-76.466617
,-10.729117,-73.766503
SWD,60.1269383,-149.4188122
,-11.411578,-69.488711
PCL,-8.377939,-74.574297
CHM,-9.149614,-78.52385
,-9.768131,-70.706456
,-17.178961,-70.930803
CIX,-6.787475,-79.828097
AYP,-13.154819,-74.204417
ANS,-13.706408,-73.350378
ATA,-9.347444,-77.598392
LIM,-12.021889,-77.114319
JJI,-7.1691,-76.728561
,-11.783144,-75.473394
JUL,-15.467103,-70.158169
MGC,41.7033,-86.8211
,-17.695036,-71.343964
,-12.160708,-76.998942
TBP,-3.552528,-80.381356
YMS,-5.893772,-76.118211
,-11.9287,-77.061139
CHH,-6.201806,-77.856064
IQT,-3.784739,-73.308806
AQP,-16.341072,-71.583083
,-11.128639,-75.3505
TRU,-8.081411,-79.108761
PIO,-13.744864,-76.220284
TPP,-6.508742,-76.373247
TCQ,-18.053333,-70.275833
PEM,-12.613611,-69.228611
PIU,-5.20575,-80.616444
TYL,-4.576639,-81.254139
,34.366944,139.268611
CUZ,-13.535722,-71.938781
,-34.789208,-56.264703
,-33.358867,-56.499172
,48.443965,-113.218556
MVD,-34.838417,-56.030806
STY,-31.438481,-57.985294
AGV,9.553422,-69.237536
AAO,9.430225,-64.470725
,4.051819,-67.701072
BLA,10.107139,-64.689161
BNS,8.619575,-70.220825
,10.183375,-67.557319
BRM,10.042747,-69.358619
CBL,8.121898,-63.537353
,7.626078,-66.164917
,9.647722,-68.574656
,8.924656,-67.417094
CAJ,6.231989,-62.854433
,10.175603,-70.065214
CUP,10.660014,-63.261681
CZE,11.414867,-69.681656
,10.286589,-66.816219
CUM,10.450333,-64.130472
,9.372167,-66.922989
,6.715438,-61.639219
,7.059722,-69.496694
,7.211081,-70.75645
GUI,10.574078,-62.312667
GUQ,9.026944,-69.75515
,10.462453,-66.092758
,10.794406,-63.981589
LSP,11.780775,-70.151497
,9.906953,-67.379639
LFR,8.239167,-72.271028
,11.808822,-66.179214
MAR,10.558208,-71.727856
MRD,8.582294,-71.161186
PMV,10.912926,-63.967581
CCS,10.603117,-66.990583
MUN,9.749067,-63.1534
PYH,5.619992,-67.606103
PBL,10.4805,-68.073025
,7.801317,-72.202847
PZO,8.288528,-62.760361
,7.575706,-70.174328
SVZ,7.840831,-72.439742
,7.803514,-71.165717
,4.554722,-61.144922
STD,7.565111,-72.035125
SFH,10.278728,-68.755211
SFD,7.883317,-67.444025
SOM,8.945147,-64.151083
STB,8.974425,-71.943014
TUV,9.088994,-62.094175
,7.249381,-61.528933
VLN,10.149733,-67.9284
,51.4838,9.2259
VLV,9.340797,-70.584089
VDP,9.222028,-65.993583
,5.965922,-58.270336
LTM,3.372761,-59.789439
ANU,17.136749,-61.792667
BGI,13.074603,-59.492456
DCF,15.336719,-61.392211
DOM,15.547028,-61.3
FDF,14.591033,-61.003175
SFG,18.099914,-63.047197
PTP,16.265306,-61.531806
GND,12.004247,-61.786192
STT,18.337306,-64.973361
STX,17.701889,-64.798556
BQN,18.494861,-67.129444
FAJ,18.308889,-65.661861
SIG,18.456828,-66.098139
MAZ,18.255694,-67.148472
PSE,18.008306,-66.563028
SJU,18.439417,-66.001833
SKB,17.311194,-62.718667
,51.3659,6.5155
SLU,14.020228,-60.992936
UVF,13.733194,-60.952597
AUA,12.501389,-70.015221
BON,12.131044,-68.268511
CUR,12.188853,-68.959803
EUX,17.496492,-62.979439
SXM,18.040953,-63.1089
AXA,18.204834,-63.055084
TAB,11.149658,-60.832194
POS,10.595369,-61.337242
EIS,18.444834,-64.542975
AET,66.5519,-152.6222
CIW,12.699042,-61.342431
MQS,12.887947,-61.180161
SVD,13.144306,-61.210861
ALA,43.352072,77.040508
,46.893333,75.005
TSE,51.022222,71.466944
DMB,42.853611,71.303611
FRU,43.061306,74.477556
OSS,40.608989,72.793269
CIT,42.364167,69.478889
YAK,59.3012,-139.3937
URA,51.150833,51.543056
PWQ,52.195,77.073889
PLX,50.3513,80.2344
,43.86005,51.091978
AKX,50.245833,57.206667
GYD,40.4675,50.046667
YKS,62.09325,129.770672
MJZ,62.534689,114.038928
BQS,50.425394,127.412478
KHV,48.528044,135.188361
MQT,46.353611,-87.395278
PVS,64.378139,-173.243306
GDX,59.910989,150.720439
PWE,69.783283,170.597006
PKC,53.167889,158.453669
UUS,46.888672,142.717531
VVO,43.398953,132.148017
HTA,52.026317,113.305556
BTK,56.370556,101.698331
IKT,52.268028,104.388975
UUD,51.807764,107.437644
KBP,50.345,30.894722
DOK,48.073611,37.739722
DNK,48.357222,35.100556
SIP,45.052222,33.975139
IEV,50.401694,30.449697
LWO,49.8125,23.956111
IMT,45.8183611,-88.1145556
ODS,46.426767,30.676464
LED,59.800292,30.262503
MMK,68.781672,32.750822
GME,52.527022,31.016692
VTB,55.1265,30.349639
