id,Latitude,Longitude
BBU,44.50320053,26.10210037
CND,44.36220169,28.48830032
CLJ,46.78519821,23.68619919
CSB,45.41999817,22.25329971
CRA,44.31809998,23.8885994
IAS,47.17850113,27.62059975
OMR,47.02529907,21.90250015
OTP,44.5711111,26.085
SBZ,45.78559875,24.09129906
SUJ,47.70330048,22.88570023
SCV,47.6875,26.35409927
TCE,45.0625,28.71430016
TGM,46.46770096,24.41250038
TSR,45.80989838,21.33790016
\N,47.08390045,6.792840004
GVA,46.23809814,6.108950138
\N,46.48749924,7.250830173
SIR,46.21960068,7.326759815
\N,46.943901,8.28417
\N,47.39860153,8.648229599
EML,47.092444,8.305184
\N,47.07889938,9.064829826
\N,46.74330139,8.109999657
\N,46.8432,6.915060043
LUG,46.00429916,8.910579681
BRN,46.91410065,7.497149944
\N,47.18159866,7.417190075
ZRH,47.46469879,8.54916954
ACH,47.48500061,9.560770035
SMV,46.53409958,9.884110451
\N,39.93500137,32.74079895
ESB,40.12810135,32.99509811
ANK,39.94979858,32.68859863
\N,40.07889938,32.56560135
ADA,36.98220062,35.28039932
UAB,37.0021019,35.42589951
AFY,38.72639847,30.60110092
AYT,36.898701,30.800501
GZT,36.94720078,37.47869873
\N,36.57445526,36.15341949
KYA,37.979,32.561901
MLX,38.353699,38.253899
MZH,40.829399,35.521999
VAS,39.813801,36.9035
\N,38.43529892,38.0909996
ASR,38.770401,35.49539948
\N,39.45149994,31.36529922
\N,40.30743027,36.36740875
DNZ,37.78559875,29.70129967
IST,40.97689819,28.81459999
BZI,39.61930084,27.9260006
BDM,40.31800079,27.97769928
ESK,39.78409958,30.58209991
ADB,38.29240036,27.15699959
\N,38.31909943,27.15940094
IGL,38.51300049,27.01009941
\N,37.78512192,30.59001923
\N,39.42670059,30.01689911
\N,40.68439865,29.3757
\N,40.73500061,30.08329964
DLM,36.71310043,28.79249954
\N,38.80889893,27.83390045
BXN,37.14009857,27.66970062
\N,40.99300003,29.21649933
EZS,38.60689926,39.29140091
DIY,37.89390183,40.20100021
ERC,39.71020126,39.52700043
ERZ,39.95650101,41.17020035
TZX,40.99509811,39.78969955
VAN,38.46820068,43.33229828
BAL,37.92900085,41.11660004
\N,37.97890091,41.8404007
\N,38.51760101,26.97739983
\N,37.95069885,27.32900047
BZY,47.83810043,27.78149986
KIV,46.92770004,28.93099976
OHD,41.18,20.7423
SKP,41.961601,21.621401
GIB,36.15119934,-5.34965992
BEG,44.81840134,20.3090992
INI,43.337299,21.853701
TGD,42.3594017,19.25189972
PRN,42.5728,21.035801
TIV,42.40470123,18.72330093
\N,45.1469,21.3099
BTS,48.17020035,17.21269989
KSC,48.6631012,21.24110031
\N,48.40200043,17.11840057
PZY,48.62519836,17.82839966
SLD,48.63779831,19.13409996
\N,48.86500168,17.99230003
TAT,49.07360077,20.24110031
NCA,21.91749954,-71.93959808
PLS,21.77359962,-72.26589966
XSC,21.51569939,-71.52850342
EPS,19.19860077,-69.42980194
BRX,18.25149918,-71.12039948
\N,17.92900085,-71.64479828
LRM,18.45070076,-68.91179657
PUJ,18.56739998,-68.36340332
POP,19.75790024,-70.56999969
SDQ,18.42970085,-69.66889954
\N,18.50370026,-69.76170349
STI,19.40609932,-70.60469818
\N,15.47350025,-88.83719635
CBV,15.46899986,-90.40670013
GUA,14.58329964,-90.52749634
\N,14.52099991,-91.69730377
\N,13.93620014,-90.83580017
LCE,15.7425,-86.852997
SAP,15.45259953,-87.92359924
GJA,16.4454,-85.906601
RTB,16.316799,-86.523003
TEA,15.7759,-87.4758
TGU,14.06089973,-87.21720123
\N,15.9268,-85.938202
OCJ,18.4041996,-76.96900177
KIN,17.93569946,-76.78749847
MBJ,18.50370026,-77.91339874
POT,18.19879913,-76.53450012
KTP,17.98859978,-76.82379913
ACA,16.75709915,-99.7539978
NTR,25.86560059,-100.2369995
AGU,21.705601,-102.318001
HUX,15.77530003,-96.26260376
CVJ,18.83480072,-99.26129913
\N,29.33289909,-101.098999
CME,18.65369987,-91.7990036
\N,30.3973999,-107.875
\N,17.573799,-99.514297
CUL,24.76449966,-107.4749985
CTM,18.50469971,-88.32679749
CEN,27.39259911,-109.8330002
CPE,19.81679916,-90.50029755
CJS,31.63610077,-106.4290009
CUU,28.70289993,-105.9649963
CVM,23.70330048,-98.95649719
CZM,20.5223999,-86.92559814
DGO,24.12420082,-104.5279999
TPQ,21.41950035,-104.8430023
ESE,31.79529953,-116.6029968
GDL,20.52179909,-103.310997
GYM,27.96899986,-110.9250031
TCN,18.49720001,-97.41989899
HMO,29.09589958,-111.0479965
CLQ,19.27700043,-103.5770035
ISJ,21.24500084,-86.73999786
SLW,25.54949951,-100.9290009
\N,16.44930077,-95.09369659
LZC,18.00169945,-102.2210007
LMM,25.68519974,-109.0810013
BJX,20.99349976,-101.4810028
LAP,24.0727005,-110.3619995
LTO,25.98920059,-111.3479996
MAM,25.76989937,-97.52529907
MID,20.93700027,-89.65769959
MXL,32.63059998,-115.2419968
MLM,19.84989929,-101.0250015
MTT,18.10339928,-94.58070374
LOV,26.95569992,-101.4700012
MEX,19.4363,-99.072098
MTY,25.7784996,-100.1070023
MZT,23.16139984,-106.2659988
NOG,31.22610092,-110.9759979
NLD,27.44389915,-99.57050323
OAX,16.99990082,-96.72660065
PAZ,20.60269928,-97.46080017
PBC,19.15810013,-98.37139893
PCA,20.07740021,-98.78250122
PPE,31.356202,-113.525677
PDS,28.62739944,-100.5350037
UPN,19.39669991,-102.0390015
PVR,20.68009949,-105.2539978
PXM,15.87689972,-97.0891037
QRO,20.61730003,-100.185997
REX,26.00889969,-98.22850037
SJD,23.15180016,-109.7210007
SFH,30.93020058,-114.8089981
SLP,22.25429916,-100.9309998
TXA,19.537992,-98.173492
\N,16.73990059,-93.1733017
TRC,25.56830025,-103.4110031
TGZ,16.56360054,-93.02249908
TIJ,32.54109955,-116.9700012
TAM,22.29640007,-97.86589813
TSL,22.03829956,-98.8065033
TLC,19.33709908,-99.56600189
TAP,14.79430008,-92.37000275
CUN,21.03650093,-86.87709808
VSA,17.99699974,-92.81739807
VER,19.14590073,-96.18730164
ZCL,22.89710045,-102.6869965
ZIH,17.60160065,-101.4609985
ZMM,20.04500008,-102.276001
ZLO,19.14480019,-104.5589981
\N,20.747922,-103.461709
BEF,11.99100018,-83.77410126
\N,12.18999958,-86.35389709
\N,12.42920017,-86.90280151
MGA,12.14150047,-86.16819763
PUZ,14.0472002,-83.38670349
BOC,9.340849876,-82.25080109
CHX,9.458640099,-82.51679993
DAV,8.390999794,-82.43499756
BLB,8.91479,-79.599602
PAC,8.973340034,-79.55560303
\N,8.085599899,-80.94529724
PTY,9.071359634,-79.38349915
\N,9.163949,-83.330171
OTR,8.601559639,-82.96859741
\N,9.981410027,-84.77269745
\N,10.20199966,-83.47219849
\N,8.916350365,-83.50730133
GLF,8.654009819,-83.18219757
\N,10.21720028,-83.79699707
LIR,10.59329987,-85.54440308
\N,11.03530025,-84.70610046
LIO,9.957960129,-83.02200317
NOB,9.976490021,-85.65299988
SJO,9.993860245,-84.20880127
\N,9.732170105,-82.98320007
PMZ,8.951029778,-83.46859741
XQP,9.443160057,-84.12979889
\N,10.28829956,-83.71350098
\N,8.826109886,-82.95890045
SAL,13.4409,-89.055702
\N,13.69950008,-89.11990356
\N,18.27109909,-73.78829956
CAP,19.7329998,-72.19470215
\N,18.24110031,-72.51850128
PAP,18.57999992,-72.29250336
BCA,20.36529922,-74.5062027
BYM,20.39640045,-76.62139893
AVI,22.02709961,-78.78959656
CCC,22.46100044,-78.32839966
CFG,22.14999962,-80.41419983
CYO,21.61650085,-81.54599762
CMW,21.42029953,-77.84750366
SCU,19.96980095,-75.83540344
\N,21.49970055,-78.20279694
\N,19.90649986,-75.20709991
GAO,20.08530045,-75.15830231
HAV,22.98920059,-82.40910339
HOG,20.78560066,-76.31510162
LCL,22.33609962,-83.64189911
MOA,20.65390015,-74.92220306
MZO,20.28809929,-77.08920288
GER,21.83469963,-82.78379822
UPB,23.03280067,-82.57939911
\N,22.42140007,-83.67839813
\N,22.87150002,-82.50930023
SNU,22.49220085,-79.94360352
\N,21.50945591,-77.02059746
\N,21.64249992,-82.95510101
\N,21.9704,-79.442703
VRA,23.03440094,-81.43530273
VTU,20.98760033,-76.93579865
CYB,19.68700027,-79.88279724
GCM,19.2928009,-81.35769653
\N,24.28770065,-77.68460083
ASD,24.69790077,-77.79560089
MHH,26.51140022,-77.08350372
SAQ,25.05380058,-78.0490036
AXP,22.44179916,-73.97090149
\N,26.00460052,-77.39550018
TCB,26.74530029,-77.39129639
CCZ,25.41710091,-77.88089752
\N,25.73830032,-77.84010315
BIM,25.69989967,-79.26470184
GGT,23.56259918,-75.87799835
\N,23.4666996,-75.78170013
ELH,25.47489929,-76.6835022
GHB,25.28470039,-76.33100128
\N,24.59429932,-76.82019806
RSD,24.89507873,-76.17688179
\N,24.16909981,-76.43910217
FPO,26.55870056,-78.69560242
IGA,20.97500038,-73.66690063
LGI,23.17900085,-75.09359741
SML,23.5823168,-75.26862144
MYG,22.37949944,-73.0134964
NAS,25.03899956,-77.46620178
\N,22.18180084,-75.72949982
\N,23.68440056,-74.8361969
ZSA,24.06329918,-74.52400208
BZE,17.53910065,-88.30819702
AIT,-18.83090019,-159.7640076
RAR,-21.20269966,-159.8059998
NAN,-17.7553997,177.4429932
SUV,-18.04330063,178.5590057
TBU,-21.24119949,-175.1499939
VAV,-18.58530045,-173.9620056
TRW,1.381639957,173.1470032
TBF,-1.224470019,174.776001
WLS,-13.23830032,-176.1990051
APW,-13.82999992,-172.0079956
PPG,-14.33100033,-170.7100067
RUR,-22.4340992,-151.3609924
TUB,-23.36540031,-149.5240021
AAA,-17.3526001,-145.5099945
\N,-15.81989956,-140.8869934
TIH,-15.1196003,-148.2310028
REA,-18.46590042,-136.4400024
FAV,-16.05410004,-145.6569977
XMH,-14.4368,-146.0700073
GMR,-23.07990074,-134.8899994
KKR,-15.66329956,-146.8849945
MKP,-16.58390045,-143.6580048
PKP,-14.80949974,-138.8130035
TKP,-14.70950031,-145.2460022
AXR,-15.2482996,-146.6170044
MVT,-14.86810017,-148.7169952
TKX,-14.45580006,-145.0249939
NHV,-8.795599937,-140.2290039
BOB,-16.44440079,-151.7510071
RGI,-14.95429993,-147.6609955
HUH,-16.68720055,-151.0220032
MOZ,-17.48999977,-149.7619934
HOI,-18.07480049,-140.9459991
MAU,-16.42650032,-152.2440033
RFP,-16.7229,-151.466003
VLI,-17.69930077,168.3200073
KNQ,-21.05430031,164.8370056
KOC,-20.54630089,164.2559967
LIF,-20.77479935,167.2400055
GEA,-22.25830078,166.4730072
MEE,-21.4817009,168.0379944
TOU,-20.79000092,165.2590027
UVE,-20.6406002,166.572998
NOU,-22.01460075,166.2129974
AKL,-37.0080986,174.7920074
TUO,-38.73970032,176.0839996
AMZ,-37.02970123,174.9730072
CHC,-43.48939896,172.5319977
CHT,-43.81000137,-176.4570007
DUD,-45.92810059,170.197998
GIS,-38.66329956,177.9779968
\N,-43.90670013,170.128006
HKK,-42.71360016,170.9850006
HLZ,-37.86669922,175.3320007
\N,-39.646702,176.766998
KKE,-35.26279831,173.9120026
KAT,-35.06999969,173.2850037
ALR,-45.21170044,169.3730011
MON,-43.76499939,170.1329956
TEU,-45.53310013,167.6499939
MRO,-40.97330093,175.6340027
NPL,-39.00859833,174.1790009
NSN,-41.2983017,173.220993
IVC,-46.41239929,168.3130035
\N,-40.20600128,175.3880005
OAM,-44.97000122,171.0820007
PMR,-40.3205986,175.6170044
PPQ,-40.90470123,174.9889984
ZQN,-45.02109909,168.7389984
ROT,-38.10919952,176.3170013
\N,-39.44639969,175.6580048
\N,-90,0
TRG,-37.6719017,176.1959991
TIU,-44.30279922,171.2250061
\N,-44.23500061,170.1179962
BHE,-41.5182991,173.8699951
\N,-77.86740112,167.0570068
WKA,-44.72219849,169.2460022
\N,-43.55110168,172.5529938
WHK,-37.92060089,176.9140015
WLG,-41.32720184,174.8049927
\N,-39.00690079,177.4069977
\N,-36.78779984,174.6300049
WRE,-35.7682991,174.3650055
WSZ,-41.73809814,171.5809937
WAG,-39.96220016,175.0249939
HEA,34.20999908,62.22829819
JAA,34.39979935,70.49859619
KBL,34.5658989,69.21230316
KDH,31.50580025,65.84780121
MMZ,35.93080139,64.7609024
MZR,36.70690155,67.20970154
\N,33.3913002,62.26100159
\N,36.75080109,65.91320038
UND,36.6651001,68.91079712
BAH,26.27079964,50.63359833
\N,25.91839981,50.59059906
AHB,18.24040031,42.65660095
HOF,25.2852993,49.48519897
ABT,20.29610062,41.63430023
BHH,19.9843998,42.6208992
\N,25.91130066,49.59120178
DMM,26.47120094,49.79790115
DHA,26.26539993,50.15200043
GIZ,16.90110016,42.58580017
ELQ,26.30279922,43.7743988
URY,31.412413,37.278898
HAS,27.437901,41.686298
\N,27.03899956,49.40510178
\N,21.34810066,39.17300034
JED,21.6796,39.156502
HBT,27.9009,45.528198
MED,24.55340004,39.70510101
EAM,17.6114006,44.4192009
AQI,28.335199,46.125099
\N,25.17449951,47.48839951
\N,24.71030045,44.96450043
\N,24.1072998,41.0359993
\N,22.70260048,39.06980133
RAH,29.62639999,43.49060059
RUH,24.95759964,46.69879913
\N,28.07959938,48.61100006
RAE,30.90660095,41.13819885
\N,26.72310066,50.03079987
SHW,17.46689987,47.12139893
SLF,20.4647007,45.61959839
TUU,28.3654,36.6189
TIF,21.483001,40.543442
\N,25.21299934,46.64099884
\N,27.86779976,48.76910019
TUI,31.692188,38.731544
EJH,26.19860077,36.47639847
YNB,24.144199,38.0634
ABD,30.37109947,48.22829819
\N,32.434399,48.397598
\N,30.7444,49.6772
\N,30.33760071,50.82799912
QMJ,32.00239944,49.270401
\N,30.83519936,49.53490067
MRX,30.55620003,49.15190125
AWZ,31.33740044,48.76200104
\N,25.8757,55.03300095
BUZ,28.94479942,50.83459854
\N,27.21269989,54.3185997
\N,27.4814,52.615501
KIH,26.52619934,53.98020172
BDH,26.53199959,54.82479858
\N,29.26029968,50.32389832
\N,25.90889931,54.53939819
\N,26.81030083,53.35630035
KSH,34.34590149,47.15810013
SDG,35.2458992,47.00920105
\N,32.92890167,51.56110001
\N,32.56700134,51.6916008
\N,33.89530182,51.57699966
IFN,32.75080109,51.86130142
\N,32.62110138,51.6969986
RAS,37.323333,49.617778
\N,34.13809967,49.84730148
\N,35.95209885,50.45080185
\N,34.98400116,50.80619812
\N,35.70299911,51.47510147
\N,35.64479828,51.38069916
THR,35.68920135,51.31340027
\N,36.240101,50.0471
\N,35.77629852,50.88100052
BND,27.21829987,56.37779999
\N,28.7269001,57.67029953
KER,30.27440071,56.9510994
\N,27.1583004,56.17250061
\N,26.75460052,55.90240097
\N,29.55089951,55.67269897
XBJ,32.89810181,59.26610184
\N,36.50120163,61.06489944
\N,36.4253006,55.10419846
\N,33.6678009,56.8927002
\N,37.38330078,55.45199966
RZR,36.90990067,50.67959976
\N,28.89179993,53.72330093
\N,28.58670044,53.57910156
\N,27.37269974,53.18880081
SYZ,29.53919983,52.58980179
\N,38.42750168,44.97359848
TBZ,38.13389969,46.23500061
\N,36.77370071,48.3594017
AZD,31.9048996,54.2765007
ACZ,31.09830093,61.54389954
ZBR,25.44330025,60.38209915
ZAH,29.47570038,60.90620041
\N,27.23609924,60.72000122
\N,27.41930008,62.31579971
AMM,31.72260094,35.99319839
ADJ,31.97270012,35.99160004
AQJ,29.61160088,35.01810074
\N,32.160702,37.149399
\N,31.86470032,35.21920013
OMF,32.3564,36.259201
KWI,29.22660065,47.96889877
BEY,33.82089996,35.48839951
\N,34.58929825,36.01129913
AUH,24.43300056,54.65110016
AZI,24.42830086,54.45809937
\N,24.0739994,52.46360016
\N,24.18740082,52.61399841
\N,24.24819946,54.54769897
\N,24.78050041,52.55989838
\N,25.14620018,52.87369919
\N,24.86249161,53.07714081
DXB,25.25279999,55.36439896
FJR,25.11219978,56.32400131
RKT,25.6135006,55.93880081
SHJ,25.32859993,55.51720047
KHS,26.17099953,56.24060059
MSH,20.67539978,58.89049911
MCT,23.59329987,58.28440094
SLL,17.0387001,54.09130096
TTH,17.66600037,54.02460098
\N,32.05609894,72.9484024
LYP,31.36499977,72.99479675
GWD,25.23329926,62.32949829
GIL,35.91880035,74.33360291
\N,28.28420067,68.4496994
KHI,24.9065,67.160797
LHE,31.52160072,74.4036026
\N,31.49480057,74.34619904
\N,33.05009842,73.63839722
MFG,34.3390007,73.50859833
\N,32.56309891,71.5707016
MJD,27.33519936,68.14309692
\N,24.89360046,66.938797
MUX,30.20319939,71.4190979
WNS,26.2194,68.390099
\N,30.74099922,73.35769653
PJG,26.9545002,64.13249969
PSI,25.29050064,63.3451004
PEW,33.9939003,71.51460266
\N,33.56019974,73.03320313
UET,30.25139999,66.93779755
RYK,28.38389969,70.27960205
ISB,33.61669922,73.09919739
\N,34.08110046,71.97260284
RAZ,33.84970093,73.79810333
SKZ,27.72200012,68.79170227
SDT,34.81359863,72.35279846
SUL,28.64509964,69.17690277
BDN,24.84149933,68.83840179
\N,32.30469894,69.57039642
PZH,31.35840034,69.46360016
BSR,30.54910088,47.66210175
ALP,36.18069839,37.22439957
DAM,33.41149902,36.5155983
DEZ,35.28540039,40.17599869
LTK,35.40110016,35.94869995
PMS,34.5574,38.316898
\N,25.26110077,51.56510162
CIS,-2.76812005,-171.7100067
ROP,14.17430019,145.2429962
SPN,15.11900043,145.7290039
UAM,13.584,144.929993
GUM,13.48340034,144.7960052
TIQ,14.99919987,145.6190033
MAJ,7.064760208,171.2720032
\N,9.396889687,167.470993
KWA,8.72012043,167.7319946
CXI,1.98616004,-157.3500061
MDY,28.20170021,-177.3809967
TKK,7.461870193,151.8430023
PNI,6.985099792,158.2089996
ROR,7.367650032,134.5440063
KSA,5.35698,162.957993
YAP,9.49891,138.082993
KNH,24.42790031,118.3590012
\N,22.67239952,120.461998
\N,24.85510063,121.237999
TTT,22.75499916,121.1019974
GNI,22.6739006,121.4660034
KHH,22.57710075,120.3499985
CYI,23.46179962,120.3929977
KYD,22.02700043,121.5350037
RMQ,24.26469994,120.6210022
TNN,22.9503994,120.2060013
\N,24.81800079,120.939003
MZG,23.56870079,119.6279984
\N,22.79310036,121.1819992
PIF,22.70019913,120.4820023
TSA,25.06940079,121.552002
TPE,25.0777,121.233002
WOT,23.36737251,119.5027771
HUN,24.0230999,121.6179962
NRT,35.76470184,140.3860016
MMJ,36.16680145,137.9230042
IBR,36.18109894,140.4149933
\N,24.28969955,153.9790039
IWO,24.7840004,141.322998
SHM,33.66220093,135.3639984
\N,34.59080124,133.9329987
OBO,42.73329926,143.2169952
CTS,42.77519989,141.6920013
HKD,41.77000046,140.8220062
SPK,42.79449844,141.6660004
MMB,43.88059998,144.1640015
SHB,43.57749939,144.9600067
\N,42.89049911,143.1580048
WKJ,45.40420151,141.8009949
IKI,33.74900055,129.7850037
UBJ,33.93000031,131.279007
TSJ,34.28490067,129.3309937
MBE,44.30390167,143.404007
AKJ,43.67079926,142.4470062
OIR,42.07170105,139.4329987
RIS,45.24200058,141.1860046
\N,33.8830986,130.6529999
KUM,30.38559914,130.6589966
FUJ,32.66630173,128.8329926
FUK,33.58589935,130.451004
TNE,30.60510063,130.9909973
KOJ,31.80340004,130.7189941
KMI,31.87719917,131.4490051
\N,32.08359909,131.451004
OIT,33.47940063,131.7369995
KKJ,33.84590149,131.0350037
KMJ,32.83729935,130.8549957
NGS,32.91690063,129.9140015
\N,31.36759949,130.8450012
\N,33.68500137,131.0399933
ASJ,28.43059921,129.7129974
\N,27.42550087,128.701004
TKN,27.83639908,128.8809967
\N,36.14279938,136.223999
\N,35.39410019,136.8699951
\N,34.75019836,137.7030029
KMQ,36.39459991,136.4069977
OKI,36.18109894,133.3249969
TOY,36.64830017,137.1880035
\N,34.81280136,138.2980042
HIJ,34.43610001,132.9190063
OKJ,34.75690079,133.8549957
IZO,35.41360092,132.8899994
\N,34.03469849,131.548996
YGJ,35.49219894,133.2359924
KCZ,33.54610062,133.6690063
MYJ,33.82720184,132.6999969
ITM,34.78549957,135.4380035
TTJ,35.53010178,134.1670074
TKS,34.13280106,134.6069946
TAK,34.21419907,134.0160065
\N,34.59629822,135.6029968
\N,34.04529953,131.052002
AOJ,40.73469925,140.6909943
GAJ,38.41189957,140.3710022
SDS,38.06019974,138.4140015
\N,40.5564003,141.4660034
HNA,39.42860031,141.1349945
AXT,39.61560059,140.2189941
MSJ,40.70320129,141.3679962
SDJ,38.13970184,140.9170074
\N,38.4048996,141.2200012
\N,35.45460129,139.4499969
\N,34.987099,139.828995
HAC,33.11500168,139.7859955
\N,35.84189987,139.4109955
\N,35.39830017,139.9100037
\N,35.7989006,140.0110016
OIM,34.7820015,139.3600006
\N,35.51380157,139.3939972
HND,35.552299,139.779999
OKO,35.74850082,139.3480072
KWJ,35.12639999,126.8089981
CHN,35.8783989,127.1200027
RSU,34.84230042,127.6169968
SHO,38.14260101,128.598999
KAG,37.75360107,128.9440002
CJU,33.51129913,126.4929962
\N,35.14120102,128.6959991
PUS,35.17950058,128.9380035
USN,35.59349823,129.352005
\N,36.96220016,127.0309982
SSN,37.44580078,127.1139984
OSN,37.090599,127.029999
GMP,37.55830002,126.7910004
SWU,37.23939896,127.0070038
KPO,35.98789978,129.4199982
TAE,35.89410019,128.6589966
YEC,36.63190079,128.3549957
OKA,26.19580078,127.6460037
\N,26.7257576,127.7649002
DNA,26.3556,127.767998
ISG,24.34449959,124.1869965
UEO,26.3635006,126.7139969
MMD,25.8465004,131.2630005
MMY,24.78280067,125.2949982
KTD,25.94470024,131.3269959
SHI,24.82670021,125.1449966
\N,24.65390015,124.6750031
RNJ,27.04400063,128.4019928
OGN,24.46689987,122.9779968
MNL,14.5086,121.019997
CBO,7.165239811,124.2099991
CGY,8.41562,124.611
PAG,7.830731448,123.4611797
GES,6.058000088,125.0960007
ZAM,6.922420025,122.0599976
BAG,16.37509918,120.6200027
\N,14.12919998,122.9800034
\N,14.98649979,120.4929962
\N,16.03479958,120.2409973
SJI,12.36149979,121.0469971
\N,13.95499992,121.125
\N,13.20810032,120.6050034
\N,17.55529976,120.3560028
\N,15.72980022,121.5
\N,16.61919975,121.2519989
TAC,11.2276001,125.0279999
BCD,10.7764,123.014999
DGT,9.333709717,123.3000031
MPH,11.9245,121.954002
\N,11.03549957,125.7419968
ILO,10.833017,122.493358
KLO,11.67940044,122.3759995
PPS,9.742119789,118.7590027
\N,10.76599979,121.9329987
COC,-31.2969,-57.9966
GHU,-33.0103,-58.6131
\N,-34.5459,-60.9306
PRA,-31.7948,-60.4804
ROS,-32.9036,-60.785
SFN,-31.7117,-60.8117
AEP,-34.5592,-58.4156
COR,-31.32360077,-64.20800018
\N,-30.34530067,-66.29360198
\N,-34.4532,-58.5896
\N,-34.5606,-58.7896
LPG,-34.9722,-57.8947
\N,-34.6763,-58.6428
\N,-34.6099,-58.6126
\N,-37.44469833,-70.22250366
\N,-39.0007019,-67.62049866
MDZ,-32.83169937,-68.79290009
LGS,-35.49359894,-69.57430267
AFA,-34.588299,-68.4039
CTC,-28.59560013,-65.75170136
SDE,-27.76555634,-64.30999756
\N,-28.03779984,-67.58029938
IRJ,-29.38159943,-66.79579926
\N,-29.22389984,-67.43890381
TUC,-26.8409,-65.104897
UAQ,-31.571501,-68.418198
RCU,-33.08509827,-64.26129913
VDR,-31.94519997,-65.14630127
\N,-22.15060043,-65.57749939
\N,-32.6836,-62.1578
\N,-33.72990036,-65.38739777
LUQ,-33.27320099,-66.35639954
CNQ,-27.4455,-58.7619
RES,-27.45,-59.0561
FMA,-26.2127,-58.2281
IGR,-25.73730087,-54.47340012
AOL,-29.6894,-57.1521
\N,-30.2719,-57.6402
PSS,-27.3858,-55.9707
SLA,-24.8560009,-65.48619843
JUJ,-24.39279938,-65.09780121
ORA,-23.15279961,-64.32920074
\N,-34.13539886,-63.36230087
\N,-26.39749908,-54.5746994
\N,-29.1058,-59.2189
\N,-27.51819992,-55.12419891
\N,-29.2103,-59.68
\N,-29.7706,-57.9789
EHL,-41.94319916,-71.53230286
CRD,-45.7853,-67.4655
EQS,-42.90800095,-71.13950348
REL,-43.2105,-65.2703
VDM,-40.8692,-63.0004
PMY,-42.7592,-65.1027
\N,-64.23829651,-56.63079834
PUD,-47.7353,-65.9041
RGA,-53.7777,-67.7494
RGL,-51.6089,-69.3126
USH,-54.8433,-68.2958
ULA,-49.3068,-67.8026
PMQ,-46.53789902,-70.97869873
RZA,-50.0165,-68.5792
BHI,-38.725,-62.1693
\N,-37.446098,-61.889301
\N,-36.88999939,-60.21659851
\N,-35.69620132,-63.75830078
\N,-38.3869,-60.3297
\N,-36.1866,-61.0764
MDQ,-37.9342,-57.5733
NQN,-38.94900131,-68.15570068
\N,-35.8446,-61.8576
RSA,-36.588299,-64.275703
BRC,-41.15119934,-71.15750122
TDL,-37.23740005,-59.22790146
VLG,-37.2354,-57.0292
\N,-38.93970108,-69.26460266
CPC,-40.07540131,-71.13729858
CDJ,-8.348349571,-49.30149841
\N,-22.875099,-43.384701
\N,2.07751,-50.8582
AQA,-21.81200027,-48.13299942
AJU,-10.98400021,-37.07030106
AFL,-9.866389275,-56.10499954
ARU,-21.1413002,-50.42470169
BEL,-1.37925005,-48.47629929
BGX,-31.39049911,-54.11220169
PLU,-19.8512001,-43.95059967
BFH,-25.40509987,-49.23199844
\N,-21.26720047,-43.76110077
BSB,-15.86916733,-47.92083359
BAU,-22.34499931,-49.05379868
BVB,2.841388941,-60.6922226
\N,-15.86130047,-52.38890076
CAC,-25.00029945,-53.50080109
\N,-9.333939552,-54.9654007
CNF,-19.62444305,-43.9719429
CGR,-20.46870041,-54.67250061
XAP,-27.13419914,-52.65660095
CLN,-7.320439816,-47.45869827
CCM,-28.72444344,-49.42139053
\N,-29.945928,-51.144413
CAW,-21.69829941,-41.30170059
CMG,-19.01194382,-57.67139053
CWB,-25.5284996,-49.17580032
CRQ,-17.65229988,-39.25310135
CXJ,-29.19709969,-51.1875
CGB,-15.65289974,-56.11669922
CZS,-7.599909782,-72.76950073
PPB,-22.17510033,-51.42459869
MAO,-3.038609982,-60.04970169
\N,-6.233160019,-57.77690125
\N,-22.81290054,-42.09260178
IGU,-25.60027885,-54.48500061
FLN,-27.67027855,-48.55250168
FEN,-3.854929924,-32.4233017
\N,-20.70280075,-46.33530045
FOR,-3.776279926,-38.5326004
GIG,-22.80999947,-43.25055695
\N,-10.78639984,-65.28479767
GYN,-16.63199997,-49.22069931
\N,-21.77370071,-48.40510178
GRU,-23.43555641,-46.47305679
\N,-22.79159927,-45.20479965
ATM,-3.253910065,-52.25400162
\N,-3.12725997,-58.48120117
ITB,-4.242340088,-56.0007019
IOS,-14.81599998,-39.03319931
IPN,-19.47069931,-42.48759842
\N,-18.44470024,-49.21340179
IMP,-5.531290054,-47.45999908
\N,-1.414160013,-48.46070099
JDF,-21.79150009,-43.38679886
JPA,-7.145833015,-34.94861221
JOI,-26.22450066,-48.79740143
CPV,-7.269919872,-35.89640045
VCP,-23.00740051,-47.1344986
\N,-27.78210068,-50.28150177
LIP,-21.66399956,-49.73049927
LDB,-23.33359909,-51.13010025
LAZ,-13.26210022,-43.40810013
\N,-19.66160011,-43.89640045
MAB,-5.368589878,-49.13800049
\N,-0.889838994,-52.60219955
MGF,-23.4794445,-52.01222229
MOC,-16.70689964,-43.81890106
PLL,-3.146039963,-59.98630142
MCZ,-9.510809898,-35.79169846
MCP,0.050664,-51.07220078
MVF,-5.201920032,-37.36429977
\N,-23.50909996,-46.63779831
MNX,-5.81137991,-61.27830124
NVT,-26.87999916,-48.65140152
GEL,-28.28170013,-54.16910172
NAT,-5.768056,-35.376111
\N,3.855489969,-51.7969017
POA,-29.99440002,-51.17139816
